,Timestamp
1810,2011-08-15 06:00:00
1811,2011-08-15 09:00:00
1812,2011-08-15 12:00:00
1813,2011-08-15 15:00:00
1814,2011-08-15 18:00:00
1815,2011-08-15 21:00:00
1816,2011-08-16 00:00:00
1817,2011-08-16 03:00:00
1818,2011-08-16 06:00:00
1819,2011-08-16 09:00:00
1820,2011-08-16 12:00:00
1821,2011-08-16 15:00:00
1822,2011-08-16 18:00:00
1823,2011-08-16 21:00:00
1824,2011-08-17 00:00:00
1825,2011-08-17 03:00:00
1826,2011-08-17 06:00:00
1827,2011-08-17 09:00:00
1828,2011-08-17 12:00:00
1829,2011-08-17 15:00:00
1830,2011-08-17 18:00:00
1831,2011-08-17 21:00:00
1832,2011-08-18 00:00:00
1833,2011-08-18 03:00:00
1834,2011-08-18 06:00:00
1835,2011-08-18 09:00:00
1836,2011-08-18 12:00:00
1837,2011-08-18 15:00:00
1838,2011-08-18 18:00:00
1839,2011-08-18 21:00:00
1840,2011-08-19 00:00:00
1841,2011-08-19 03:00:00
1842,2011-08-19 06:00:00
1843,2011-08-19 09:00:00
1844,2011-08-19 12:00:00
1845,2011-08-19 15:00:00
1846,2011-08-19 18:00:00
1847,2011-08-19 21:00:00
1848,2011-08-20 00:00:00
1849,2011-08-20 03:00:00
1850,2011-08-20 06:00:00
1851,2011-08-20 09:00:00
1852,2011-08-20 12:00:00
1853,2011-08-20 15:00:00
1854,2011-08-20 18:00:00
1855,2011-08-20 21:00:00
1856,2011-08-21 00:00:00
1857,2011-08-21 03:00:00
1858,2011-08-21 06:00:00
1859,2011-08-21 09:00:00
1860,2011-08-21 12:00:00
1861,2011-08-21 15:00:00
1862,2011-08-21 18:00:00
1863,2011-08-21 21:00:00
1864,2011-08-22 00:00:00
1865,2011-08-22 03:00:00
1866,2011-08-22 06:00:00
1867,2011-08-22 09:00:00
1868,2011-08-22 12:00:00
1869,2011-08-22 15:00:00
1870,2011-08-22 18:00:00
1871,2011-08-22 21:00:00
1872,2011-08-23 00:00:00
1873,2011-08-23 03:00:00
1874,2011-08-23 06:00:00
1875,2011-08-23 09:00:00
1876,2011-08-23 12:00:00
1877,2011-08-23 15:00:00
1878,2011-08-23 18:00:00
1879,2011-08-23 21:00:00
1880,2011-08-24 00:00:00
1881,2011-08-24 03:00:00
1882,2011-08-24 06:00:00
1883,2011-08-24 09:00:00
1884,2011-08-24 12:00:00
1885,2011-08-24 15:00:00
1886,2011-08-24 18:00:00
1887,2011-08-24 21:00:00
1888,2011-08-25 00:00:00
1889,2011-08-25 03:00:00
1890,2011-08-25 06:00:00
1891,2011-08-25 09:00:00
1892,2011-08-25 12:00:00
1893,2011-08-25 15:00:00
1894,2011-08-25 18:00:00
1895,2011-08-25 21:00:00
1896,2011-08-26 00:00:00
1897,2011-08-26 03:00:00
1898,2011-08-26 06:00:00
1899,2011-08-26 09:00:00
1900,2011-08-26 12:00:00
1901,2011-08-26 15:00:00
1902,2011-08-26 18:00:00
1903,2011-08-26 21:00:00
1904,2011-08-27 00:00:00
1905,2011-08-27 03:00:00
1906,2011-08-27 06:00:00
1907,2011-08-27 09:00:00
1908,2011-08-27 12:00:00
1909,2011-08-27 15:00:00
1910,2011-08-27 18:00:00
1911,2011-08-27 21:00:00
1912,2011-08-28 00:00:00
1913,2011-08-28 03:00:00
1914,2011-08-28 06:00:00
1915,2011-08-28 09:00:00
1916,2011-08-28 12:00:00
1917,2011-08-28 15:00:00
1918,2011-08-28 18:00:00
1919,2011-08-28 21:00:00
1920,2011-08-29 00:00:00
1921,2011-08-29 03:00:00
1922,2011-08-29 06:00:00
1923,2011-08-29 09:00:00
1924,2011-08-29 12:00:00
1925,2011-08-29 15:00:00
1926,2011-08-29 18:00:00
1927,2011-08-29 21:00:00
1928,2011-08-30 00:00:00
1929,2011-08-30 03:00:00
1930,2011-08-30 06:00:00
1931,2011-08-30 09:00:00
1932,2011-08-30 12:00:00
1933,2011-08-30 15:00:00
1934,2011-08-30 18:00:00
1935,2011-08-30 21:00:00
1936,2011-08-31 00:00:00
1937,2011-08-31 03:00:00
1938,2011-08-31 06:00:00
1939,2011-08-31 09:00:00
1940,2011-08-31 12:00:00
1941,2011-08-31 15:00:00
1942,2011-08-31 18:00:00
1943,2011-08-31 21:00:00
1944,2011-09-01 00:00:00
1945,2011-09-01 03:00:00
1946,2011-09-01 06:00:00
1947,2011-09-01 09:00:00
1948,2011-09-01 12:00:00
1949,2011-09-01 15:00:00
1950,2011-09-01 18:00:00
1951,2011-09-01 21:00:00
1952,2011-09-02 00:00:00
1953,2011-09-02 03:00:00
1954,2011-09-02 06:00:00
1955,2011-09-02 09:00:00
1956,2011-09-02 12:00:00
1957,2011-09-02 15:00:00
1958,2011-09-02 18:00:00
1959,2011-09-02 21:00:00
1960,2011-09-03 00:00:00
1961,2011-09-03 03:00:00
1962,2011-09-03 06:00:00
1963,2011-09-03 09:00:00
1964,2011-09-03 12:00:00
1965,2011-09-03 15:00:00
1966,2011-09-03 18:00:00
1967,2011-09-03 21:00:00
1968,2011-09-04 00:00:00
1969,2011-09-04 03:00:00
1970,2011-09-04 06:00:00
1971,2011-09-04 09:00:00
1972,2011-09-04 12:00:00
1973,2011-09-04 15:00:00
1974,2011-09-04 18:00:00
1975,2011-09-04 21:00:00
1976,2011-09-05 00:00:00
1977,2011-09-05 03:00:00
1978,2011-09-05 06:00:00
1979,2011-09-05 09:00:00
1980,2011-09-05 12:00:00
1981,2011-09-05 15:00:00
1982,2011-09-05 18:00:00
1983,2011-09-05 21:00:00
1984,2011-09-06 00:00:00
1985,2011-09-06 03:00:00
1986,2011-09-06 06:00:00
1987,2011-09-06 09:00:00
1988,2011-09-06 12:00:00
1989,2011-09-06 15:00:00
1990,2011-09-06 18:00:00
1991,2011-09-06 21:00:00
1992,2011-09-07 00:00:00
1993,2011-09-07 03:00:00
1994,2011-09-07 06:00:00
1995,2011-09-07 09:00:00
1996,2011-09-07 12:00:00
1997,2011-09-07 15:00:00
1998,2011-09-07 18:00:00
1999,2011-09-07 21:00:00
2000,2011-09-08 00:00:00
2001,2011-09-08 03:00:00
2002,2011-09-08 06:00:00
2003,2011-09-08 09:00:00
2004,2011-09-08 12:00:00
2005,2011-09-08 15:00:00
2006,2011-09-08 18:00:00
2007,2011-09-08 21:00:00
2008,2011-09-09 00:00:00
2009,2011-09-09 03:00:00
2010,2011-09-09 06:00:00
2011,2011-09-09 09:00:00
2012,2011-09-09 12:00:00
2013,2011-09-09 15:00:00
2014,2011-09-09 18:00:00
2015,2011-09-09 21:00:00
2016,2011-09-10 00:00:00
2017,2011-09-10 03:00:00
2018,2011-09-10 06:00:00
2019,2011-09-10 09:00:00
2020,2011-09-10 12:00:00
2021,2011-09-10 15:00:00
2022,2011-09-10 18:00:00
2023,2011-09-10 21:00:00
2024,2011-09-11 00:00:00
2025,2011-09-11 03:00:00
2026,2011-09-11 06:00:00
2027,2011-09-11 09:00:00
2028,2011-09-11 12:00:00
2029,2011-09-11 15:00:00
2030,2011-09-11 18:00:00
2031,2011-09-11 21:00:00
2032,2011-09-12 00:00:00
2033,2011-09-12 03:00:00
2034,2011-09-12 06:00:00
2035,2011-09-12 09:00:00
2036,2011-09-12 12:00:00
2037,2011-09-12 15:00:00
2038,2011-09-12 18:00:00
2039,2011-09-12 21:00:00
2040,2011-09-13 00:00:00
2041,2011-09-13 03:00:00
2042,2011-09-13 06:00:00
2043,2011-09-13 09:00:00
2044,2011-09-13 12:00:00
2045,2011-09-13 15:00:00
2046,2011-09-13 18:00:00
2047,2011-09-13 21:00:00
2048,2011-09-14 00:00:00
2049,2011-09-14 03:00:00
2050,2011-09-14 06:00:00
2051,2011-09-14 09:00:00
2052,2011-09-14 12:00:00
2053,2011-09-14 15:00:00
2054,2011-09-14 18:00:00
2055,2011-09-14 21:00:00
2056,2011-09-15 00:00:00
2057,2011-09-15 03:00:00
2058,2011-09-15 06:00:00
2059,2011-09-15 09:00:00
2060,2011-09-15 12:00:00
2061,2011-09-15 15:00:00
2062,2011-09-15 18:00:00
2063,2011-09-15 21:00:00
2064,2011-09-16 00:00:00
2065,2011-09-16 03:00:00
2066,2011-09-16 06:00:00
2067,2011-09-16 09:00:00
2068,2011-09-16 12:00:00
2069,2011-09-16 15:00:00
2070,2011-09-16 18:00:00
2071,2011-09-16 21:00:00
2072,2011-09-17 00:00:00
2073,2011-09-17 03:00:00
2074,2011-09-17 06:00:00
2075,2011-09-17 09:00:00
2076,2011-09-17 12:00:00
2077,2011-09-17 15:00:00
2078,2011-09-17 18:00:00
2079,2011-09-17 21:00:00
2080,2011-09-18 00:00:00
2081,2011-09-18 03:00:00
2082,2011-09-18 06:00:00
2083,2011-09-18 09:00:00
2084,2011-09-18 12:00:00
2085,2011-09-18 15:00:00
2086,2011-09-18 18:00:00
2087,2011-09-18 21:00:00
2088,2011-09-19 00:00:00
2089,2011-09-19 03:00:00
2090,2011-09-19 06:00:00
2091,2011-09-19 09:00:00
2092,2011-09-19 12:00:00
2093,2011-09-19 15:00:00
2094,2011-09-19 18:00:00
2095,2011-09-19 21:00:00
2096,2011-09-20 00:00:00
2097,2011-09-20 03:00:00
2098,2011-09-20 06:00:00
2099,2011-09-20 09:00:00
2100,2011-09-20 12:00:00
2101,2011-09-20 15:00:00
2102,2011-09-20 18:00:00
2103,2011-09-20 21:00:00
2104,2011-09-21 00:00:00
2105,2011-09-21 03:00:00
2106,2011-09-21 06:00:00
2107,2011-09-21 09:00:00
2108,2011-09-21 12:00:00
2109,2011-09-21 15:00:00
2110,2011-09-21 18:00:00
2111,2011-09-21 21:00:00
2112,2011-09-22 00:00:00
2113,2011-09-22 03:00:00
2114,2011-09-22 06:00:00
2115,2011-09-22 09:00:00
2116,2011-09-22 12:00:00
2117,2011-09-22 15:00:00
2118,2011-09-22 18:00:00
2119,2011-09-22 21:00:00
2120,2011-09-23 00:00:00
2121,2011-09-23 03:00:00
2122,2011-09-23 06:00:00
2123,2011-09-23 09:00:00
2124,2011-09-23 12:00:00
2125,2011-09-23 15:00:00
2126,2011-09-23 18:00:00
2127,2011-09-23 21:00:00
2128,2011-09-24 00:00:00
2129,2011-09-24 03:00:00
2130,2011-09-24 06:00:00
2131,2011-09-24 09:00:00
2132,2011-09-24 12:00:00
2133,2011-09-24 15:00:00
2134,2011-09-24 18:00:00
2135,2011-09-24 21:00:00
2136,2011-09-25 00:00:00
2137,2011-09-25 03:00:00
2138,2011-09-25 06:00:00
2139,2011-09-25 09:00:00
2140,2011-09-25 12:00:00
2141,2011-09-25 15:00:00
2142,2011-09-25 18:00:00
2143,2011-09-25 21:00:00
2144,2011-09-26 00:00:00
2145,2011-09-26 03:00:00
2146,2011-09-26 06:00:00
2147,2011-09-26 09:00:00
2148,2011-09-26 12:00:00
2149,2011-09-26 15:00:00
2150,2011-09-26 18:00:00
2151,2011-09-26 21:00:00
2152,2011-09-27 00:00:00
2153,2011-09-27 03:00:00
2154,2011-09-27 06:00:00
2155,2011-09-27 09:00:00
2156,2011-09-27 12:00:00
2157,2011-09-27 15:00:00
2158,2011-09-27 18:00:00
2159,2011-09-27 21:00:00
2160,2011-09-28 00:00:00
2161,2011-09-28 03:00:00
2162,2011-09-28 06:00:00
2163,2011-09-28 09:00:00
2164,2011-09-28 12:00:00
2165,2011-09-28 15:00:00
2166,2011-09-28 18:00:00
2167,2011-09-28 21:00:00
2168,2011-09-29 00:00:00
2169,2011-09-29 03:00:00
2170,2011-09-29 06:00:00
2171,2011-09-29 09:00:00
2172,2011-09-29 12:00:00
2173,2011-09-29 15:00:00
2174,2011-09-29 18:00:00
2175,2011-09-29 21:00:00
2176,2011-09-30 00:00:00
2177,2011-09-30 03:00:00
2178,2011-09-30 06:00:00
2179,2011-09-30 09:00:00
2180,2011-09-30 12:00:00
2181,2011-09-30 15:00:00
2182,2011-09-30 18:00:00
2183,2011-09-30 21:00:00
2184,2011-10-01 00:00:00
2185,2011-10-01 03:00:00
2186,2011-10-01 06:00:00
2187,2011-10-01 09:00:00
2188,2011-10-01 12:00:00
2189,2011-10-01 15:00:00
2190,2011-10-01 18:00:00
2191,2011-10-01 21:00:00
2192,2011-10-02 00:00:00
2193,2011-10-02 03:00:00
2194,2011-10-02 06:00:00
2195,2011-10-02 09:00:00
2196,2011-10-02 12:00:00
2197,2011-10-02 15:00:00
2198,2011-10-02 18:00:00
2199,2011-10-02 21:00:00
2200,2011-10-03 00:00:00
2201,2011-10-03 03:00:00
2202,2011-10-03 06:00:00
2203,2011-10-03 09:00:00
2204,2011-10-03 12:00:00
2205,2011-10-03 15:00:00
2206,2011-10-03 18:00:00
2207,2011-10-03 21:00:00
2208,2011-10-04 00:00:00
2209,2011-10-04 03:00:00
2210,2011-10-04 06:00:00
2211,2011-10-04 09:00:00
2212,2011-10-04 12:00:00
2213,2011-10-04 15:00:00
2214,2011-10-04 18:00:00
2215,2011-10-04 21:00:00
2216,2011-10-05 00:00:00
2217,2011-10-05 03:00:00
2218,2011-10-05 06:00:00
2219,2011-10-05 09:00:00
2220,2011-10-05 12:00:00
2221,2011-10-05 15:00:00
2222,2011-10-05 18:00:00
2223,2011-10-05 21:00:00
2224,2011-10-06 00:00:00
2225,2011-10-06 03:00:00
2226,2011-10-06 06:00:00
2227,2011-10-06 09:00:00
2228,2011-10-06 12:00:00
2229,2011-10-06 15:00:00
2230,2011-10-06 18:00:00
2231,2011-10-06 21:00:00
2232,2011-10-07 00:00:00
2233,2011-10-07 03:00:00
2234,2011-10-07 06:00:00
2235,2011-10-07 09:00:00
2236,2011-10-07 12:00:00
2237,2011-10-07 15:00:00
2238,2011-10-07 18:00:00
2239,2011-10-07 21:00:00
2240,2011-10-08 00:00:00
2241,2011-10-08 03:00:00
2242,2011-10-08 06:00:00
2243,2011-10-08 09:00:00
2244,2011-10-08 12:00:00
2245,2011-10-08 15:00:00
2246,2011-10-08 18:00:00
2247,2011-10-08 21:00:00
2248,2011-10-09 00:00:00
2249,2011-10-09 03:00:00
2250,2011-10-09 06:00:00
2251,2011-10-09 09:00:00
2252,2011-10-09 12:00:00
2253,2011-10-09 15:00:00
2254,2011-10-09 18:00:00
2255,2011-10-09 21:00:00
2256,2011-10-10 00:00:00
2257,2011-10-10 03:00:00
2258,2011-10-10 06:00:00
2259,2011-10-10 09:00:00
2260,2011-10-10 12:00:00
2261,2011-10-10 15:00:00
2262,2011-10-10 18:00:00
2263,2011-10-10 21:00:00
2264,2011-10-11 00:00:00
2265,2011-10-11 03:00:00
2266,2011-10-11 06:00:00
2267,2011-10-11 09:00:00
2268,2011-10-11 12:00:00
2269,2011-10-11 15:00:00
2270,2011-10-11 18:00:00
2271,2011-10-11 21:00:00
2272,2011-10-12 00:00:00
2273,2011-10-12 03:00:00
2274,2011-10-12 06:00:00
2275,2011-10-12 09:00:00
2276,2011-10-12 12:00:00
2277,2011-10-12 15:00:00
2278,2011-10-12 18:00:00
2279,2011-10-12 21:00:00
2280,2011-10-13 00:00:00
2281,2011-10-13 03:00:00
2282,2011-10-13 06:00:00
2283,2011-10-13 09:00:00
2284,2011-10-13 12:00:00
2285,2011-10-13 15:00:00
2286,2011-10-13 18:00:00
2287,2011-10-13 21:00:00
2288,2011-10-14 00:00:00
2289,2011-10-14 03:00:00
2290,2011-10-14 06:00:00
2291,2011-10-14 09:00:00
2292,2011-10-14 12:00:00
2293,2011-10-14 15:00:00
2294,2011-10-14 18:00:00
2295,2011-10-14 21:00:00
2296,2011-10-15 00:00:00
2297,2011-10-15 03:00:00
2298,2011-10-15 06:00:00
2299,2011-10-15 09:00:00
2300,2011-10-15 12:00:00
2301,2011-10-15 15:00:00
2302,2011-10-15 18:00:00
2303,2011-10-15 21:00:00
2304,2011-10-16 00:00:00
2305,2011-10-16 03:00:00
2306,2011-10-16 06:00:00
2307,2011-10-16 09:00:00
2308,2011-10-16 12:00:00
2309,2011-10-16 15:00:00
2310,2011-10-16 18:00:00
2311,2011-10-16 21:00:00
2312,2011-10-17 00:00:00
2313,2011-10-17 03:00:00
2314,2011-10-17 06:00:00
2315,2011-10-17 09:00:00
2316,2011-10-17 12:00:00
2317,2011-10-17 15:00:00
2318,2011-10-17 18:00:00
2319,2011-10-17 21:00:00
2320,2011-10-18 00:00:00
2321,2011-10-18 03:00:00
2322,2011-10-18 06:00:00
2323,2011-10-18 09:00:00
2324,2011-10-18 12:00:00
2325,2011-10-18 15:00:00
2326,2011-10-18 18:00:00
2327,2011-10-18 21:00:00
2328,2011-10-19 00:00:00
2329,2011-10-19 03:00:00
2330,2011-10-19 06:00:00
2331,2011-10-19 09:00:00
2332,2011-10-19 12:00:00
2333,2011-10-19 15:00:00
2334,2011-10-19 18:00:00
2335,2011-10-19 21:00:00
2336,2011-10-20 00:00:00
2337,2011-10-20 03:00:00
2338,2011-10-20 06:00:00
2339,2011-10-20 09:00:00
2340,2011-10-20 12:00:00
2341,2011-10-20 15:00:00
2342,2011-10-20 18:00:00
2343,2011-10-20 21:00:00
2344,2011-10-21 00:00:00
2345,2011-10-21 03:00:00
2346,2011-10-21 06:00:00
2347,2011-10-21 09:00:00
2348,2011-10-21 12:00:00
2349,2011-10-21 15:00:00
2350,2011-10-21 18:00:00
2351,2011-10-21 21:00:00
2352,2011-10-22 00:00:00
2353,2011-10-22 03:00:00
2354,2011-10-22 06:00:00
2355,2011-10-22 09:00:00
2356,2011-10-22 12:00:00
2357,2011-10-22 15:00:00
2358,2011-10-22 18:00:00
2359,2011-10-22 21:00:00
2360,2011-10-23 00:00:00
2361,2011-10-23 03:00:00
2362,2011-10-23 06:00:00
2363,2011-10-23 09:00:00
2364,2011-10-23 12:00:00
2365,2011-10-23 15:00:00
2366,2011-10-23 18:00:00
2367,2011-10-23 21:00:00
2368,2011-10-24 00:00:00
2369,2011-10-24 03:00:00
2370,2011-10-24 06:00:00
2371,2011-10-24 09:00:00
2372,2011-10-24 12:00:00
2373,2011-10-24 15:00:00
2374,2011-10-24 18:00:00
2375,2011-10-24 21:00:00
2376,2011-10-25 00:00:00
2377,2011-10-25 03:00:00
2378,2011-10-25 06:00:00
2379,2011-10-25 09:00:00
2380,2011-10-25 12:00:00
2381,2011-10-25 15:00:00
2382,2011-10-25 18:00:00
2383,2011-10-25 21:00:00
2384,2011-10-26 00:00:00
2385,2011-10-26 03:00:00
2386,2011-10-26 06:00:00
2387,2011-10-26 09:00:00
2388,2011-10-26 12:00:00
2389,2011-10-26 15:00:00
2390,2011-10-26 18:00:00
2391,2011-10-26 21:00:00
2392,2011-10-27 00:00:00
2393,2011-10-27 03:00:00
2394,2011-10-27 06:00:00
2395,2011-10-27 09:00:00
2396,2011-10-27 12:00:00
2397,2011-10-27 15:00:00
2398,2011-10-27 18:00:00
2399,2011-10-27 21:00:00
2400,2011-10-28 00:00:00
2401,2011-10-28 03:00:00
2402,2011-10-28 06:00:00
2403,2011-10-28 09:00:00
2404,2011-10-28 12:00:00
2405,2011-10-28 15:00:00
2406,2011-10-28 18:00:00
2407,2011-10-28 21:00:00
2408,2011-10-29 00:00:00
2409,2011-10-29 03:00:00
2410,2011-10-29 06:00:00
2411,2011-10-29 09:00:00
2412,2011-10-29 12:00:00
2413,2011-10-29 15:00:00
2414,2011-10-29 18:00:00
2415,2011-10-29 21:00:00
2416,2011-10-30 00:00:00
2417,2011-10-30 03:00:00
2418,2011-10-30 06:00:00
2419,2011-10-30 09:00:00
2420,2011-10-30 12:00:00
2421,2011-10-30 15:00:00
2422,2011-10-30 18:00:00
2423,2011-10-30 21:00:00
2424,2011-10-31 00:00:00
2425,2011-10-31 03:00:00
2426,2011-10-31 06:00:00
2427,2011-10-31 09:00:00
2428,2011-10-31 12:00:00
2429,2011-10-31 15:00:00
2430,2011-10-31 18:00:00
2431,2011-10-31 21:00:00
2432,2011-11-01 00:00:00
2433,2011-11-01 03:00:00
2434,2011-11-01 06:00:00
2435,2011-11-01 09:00:00
2436,2011-11-01 12:00:00
2437,2011-11-01 15:00:00
2438,2011-11-01 18:00:00
2439,2011-11-01 21:00:00
2440,2011-11-02 00:00:00
2441,2011-11-02 03:00:00
2442,2011-11-02 06:00:00
2443,2011-11-02 09:00:00
2444,2011-11-02 12:00:00
2445,2011-11-02 15:00:00
2446,2011-11-02 18:00:00
2447,2011-11-02 21:00:00
2448,2011-11-03 00:00:00
2449,2011-11-03 03:00:00
2450,2011-11-03 06:00:00
2451,2011-11-03 09:00:00
2452,2011-11-03 12:00:00
2453,2011-11-03 15:00:00
2454,2011-11-03 18:00:00
2455,2011-11-03 21:00:00
2456,2011-11-04 00:00:00
2457,2011-11-04 03:00:00
2458,2011-11-04 06:00:00
2459,2011-11-04 09:00:00
2460,2011-11-04 12:00:00
2461,2011-11-04 15:00:00
2462,2011-11-04 18:00:00
2463,2011-11-04 21:00:00
2464,2011-11-05 00:00:00
2465,2011-11-05 03:00:00
2466,2011-11-05 06:00:00
2467,2011-11-05 09:00:00
2468,2011-11-05 12:00:00
2469,2011-11-05 15:00:00
2470,2011-11-05 18:00:00
2471,2011-11-05 21:00:00
2472,2011-11-06 00:00:00
2473,2011-11-06 03:00:00
2474,2011-11-06 06:00:00
2475,2011-11-06 09:00:00
2476,2011-11-06 12:00:00
2477,2011-11-06 15:00:00
2478,2011-11-06 18:00:00
2479,2011-11-06 21:00:00
2480,2011-11-07 00:00:00
2481,2011-11-07 03:00:00
2482,2011-11-07 06:00:00
2483,2011-11-07 09:00:00
2484,2011-11-07 12:00:00
2485,2011-11-07 15:00:00
2486,2011-11-07 18:00:00
2487,2011-11-07 21:00:00
2488,2011-11-08 00:00:00
2489,2011-11-08 03:00:00
2490,2011-11-08 06:00:00
2491,2011-11-08 09:00:00
2492,2011-11-08 12:00:00
2493,2011-11-08 15:00:00
2494,2011-11-08 18:00:00
2495,2011-11-08 21:00:00
2496,2011-11-09 00:00:00
2497,2011-11-09 03:00:00
2498,2011-11-09 06:00:00
2499,2011-11-09 09:00:00
2500,2011-11-09 12:00:00
2501,2011-11-09 15:00:00
2502,2011-11-09 18:00:00
2503,2011-11-09 21:00:00
2504,2011-11-10 00:00:00
2505,2011-11-10 03:00:00
2506,2011-11-10 06:00:00
2507,2011-11-10 09:00:00
2508,2011-11-10 12:00:00
2509,2011-11-10 15:00:00
2510,2011-11-10 18:00:00
2511,2011-11-10 21:00:00
2512,2011-11-11 00:00:00
2513,2011-11-11 03:00:00
2514,2011-11-11 06:00:00
2515,2011-11-11 09:00:00
2516,2011-11-11 12:00:00
2517,2011-11-11 15:00:00
2518,2011-11-11 18:00:00
2519,2011-11-11 21:00:00
2520,2011-11-12 00:00:00
2521,2011-11-12 03:00:00
2522,2011-11-12 06:00:00
2523,2011-11-12 09:00:00
2524,2011-11-12 12:00:00
2525,2011-11-12 15:00:00
2526,2011-11-12 18:00:00
2527,2011-11-12 21:00:00
2528,2011-11-13 00:00:00
2529,2011-11-13 03:00:00
2530,2011-11-13 06:00:00
2531,2011-11-13 09:00:00
2532,2011-11-13 12:00:00
2533,2011-11-13 15:00:00
2534,2011-11-13 18:00:00
2535,2011-11-13 21:00:00
2536,2011-11-14 00:00:00
2537,2011-11-14 03:00:00
2538,2011-11-14 06:00:00
2539,2011-11-14 09:00:00
2540,2011-11-14 12:00:00
2541,2011-11-14 15:00:00
2542,2011-11-14 18:00:00
2543,2011-11-14 21:00:00
2544,2011-11-15 00:00:00
2545,2011-11-15 03:00:00
2546,2011-11-15 06:00:00
2547,2011-11-15 09:00:00
2548,2011-11-15 12:00:00
2549,2011-11-15 15:00:00
2550,2011-11-15 18:00:00
2551,2011-11-15 21:00:00
2552,2011-11-16 00:00:00
2553,2011-11-16 03:00:00
2554,2011-11-16 06:00:00
2555,2011-11-16 09:00:00
2556,2011-11-16 12:00:00
2557,2011-11-16 15:00:00
2558,2011-11-16 18:00:00
2559,2011-11-16 21:00:00
2560,2011-11-17 00:00:00
2561,2011-11-17 03:00:00
2562,2011-11-17 06:00:00
2563,2011-11-17 09:00:00
2564,2011-11-17 12:00:00
2565,2011-11-17 15:00:00
2566,2011-11-17 18:00:00
2567,2011-11-17 21:00:00
2568,2011-11-18 00:00:00
2569,2011-11-18 03:00:00
2570,2011-11-18 06:00:00
2571,2011-11-18 09:00:00
2572,2011-11-18 12:00:00
2573,2011-11-18 15:00:00
2574,2011-11-18 18:00:00
2575,2011-11-18 21:00:00
2576,2011-11-19 00:00:00
2577,2011-11-19 03:00:00
2578,2011-11-19 06:00:00
2579,2011-11-19 09:00:00
2580,2011-11-19 12:00:00
2581,2011-11-19 15:00:00
2582,2011-11-19 18:00:00
2583,2011-11-19 21:00:00
2584,2011-11-20 00:00:00
2585,2011-11-20 03:00:00
2586,2011-11-20 06:00:00
2587,2011-11-20 09:00:00
2588,2011-11-20 12:00:00
2589,2011-11-20 15:00:00
2590,2011-11-20 18:00:00
2591,2011-11-20 21:00:00
2592,2011-11-21 00:00:00
2593,2011-11-21 03:00:00
2594,2011-11-21 06:00:00
2595,2011-11-21 09:00:00
2596,2011-11-21 12:00:00
2597,2011-11-21 15:00:00
2598,2011-11-21 18:00:00
2599,2011-11-21 21:00:00
2600,2011-11-22 00:00:00
2601,2011-11-22 03:00:00
2602,2011-11-22 06:00:00
2603,2011-11-22 09:00:00
2604,2011-11-22 12:00:00
2605,2011-11-22 15:00:00
2606,2011-11-22 18:00:00
2607,2011-11-22 21:00:00
2608,2011-11-23 00:00:00
2609,2011-11-23 03:00:00
2610,2011-11-23 06:00:00
2611,2011-11-23 09:00:00
2612,2011-11-23 12:00:00
2613,2011-11-23 15:00:00
2614,2011-11-23 18:00:00
2615,2011-11-23 21:00:00
2616,2011-11-24 00:00:00
2617,2011-11-24 03:00:00
2618,2011-11-24 06:00:00
2619,2011-11-24 09:00:00
2620,2011-11-24 12:00:00
2621,2011-11-24 15:00:00
2622,2011-11-24 18:00:00
2623,2011-11-24 21:00:00
2624,2011-11-25 00:00:00
2625,2011-11-25 03:00:00
2626,2011-11-25 06:00:00
2627,2011-11-25 09:00:00
2628,2011-11-25 12:00:00
2629,2011-11-25 15:00:00
2630,2011-11-25 18:00:00
2631,2011-11-25 21:00:00
2632,2011-11-26 00:00:00
2633,2011-11-26 03:00:00
2634,2011-11-26 06:00:00
2635,2011-11-26 09:00:00
2636,2011-11-26 12:00:00
2637,2011-11-26 15:00:00
2638,2011-11-26 18:00:00
2639,2011-11-26 21:00:00
2640,2011-11-27 00:00:00
2641,2011-11-27 03:00:00
2642,2011-11-27 06:00:00
2643,2011-11-27 09:00:00
2644,2011-11-27 12:00:00
2645,2011-11-27 15:00:00
2646,2011-11-27 18:00:00
2647,2011-11-27 21:00:00
2648,2011-11-28 00:00:00
2649,2011-11-28 03:00:00
2650,2011-11-28 06:00:00
2651,2011-11-28 09:00:00
2652,2011-11-28 12:00:00
2653,2011-11-28 15:00:00
2654,2011-11-28 18:00:00
2655,2011-11-28 21:00:00
2656,2011-11-29 00:00:00
2657,2011-11-29 03:00:00
2658,2011-11-29 06:00:00
2659,2011-11-29 09:00:00
2660,2011-11-29 12:00:00
2661,2011-11-29 15:00:00
2662,2011-11-29 18:00:00
2663,2011-11-29 21:00:00
2664,2011-11-30 00:00:00
2665,2011-11-30 03:00:00
2666,2011-11-30 06:00:00
2667,2011-11-30 09:00:00
2668,2011-11-30 12:00:00
2669,2011-11-30 15:00:00
2670,2011-11-30 18:00:00
2671,2011-11-30 21:00:00
2672,2011-12-01 00:00:00
2673,2011-12-01 03:00:00
2674,2011-12-01 06:00:00
2675,2011-12-01 09:00:00
2676,2011-12-01 12:00:00
2677,2011-12-01 15:00:00
2678,2011-12-01 18:00:00
2679,2011-12-01 21:00:00
2680,2011-12-02 00:00:00
2681,2011-12-02 03:00:00
2682,2011-12-02 06:00:00
2683,2011-12-02 09:00:00
